wild_1	wild_2	score	bit_score	E_value	log_E_value	per_identity
2NU2_B	2B10_B	0.0	0.0	inf	inf	0.0
2NU4_A	2B10_B	15.0	10.3862	3239.63	8.083214404734477	60.0
2NU4_B	2B10_B	0.0	0.0	inf	inf	0.0
2O3B_A	2B10_B	19.0	11.927	1000.43	6.908185186558631	24.0
2O3B_B	2B10_B	23.0	13.4678	225.844	5.419844495442653	57.14285714285714
2OOB_A	2B10_B	28.0	15.3938	37.2077	3.6165157291070944	28.57142857142857
2OOB_B	2B10_B	0.0	0.0	inf	inf	0.0
2PCB_A	2B10_B	19.0	11.927	925.127	6.829931025385311	27.86885245901639
2PCB_B	2B10_B	349.0	139.043	1.01851e-46	-105.90057350272924	62.37623762376238
2PCC_A	2B10_B	19.0	11.927	925.127	6.829931025385311	27.86885245901639
2PCC_B	2B10_B	567.0	223.016	5.13837e-80	-182.5700715309725	99.07407407407408
2SGP_A	2B10_B	15.0	10.3862	3239.63	8.083214404734477	60.0
2SGP_B	2B10_B	0.0	0.0	inf	inf	0.0
2SGQ_A	2B10_B	15.0	10.3862	3239.63	8.083214404734477	60.0
2SGQ_B	2B10_B	0.0	0.0	inf	inf	0.0
2SIC_A	2B10_B	28.0	15.3938	55.4123	4.014801590770727	45.45454545454545
2SIC_B	2B10_B	11.0	8.84543	10666.4	9.274853892801248	66.66666666666666
2VLN_A	2B10_B	0.0	0.0	inf	inf	0.0
2VLN_B	2B10_B	19.0	11.927	741.264	6.608356837148754	50.0
2VLO_A	2B10_B	14.0	10.001	4003.36	8.29488928749947	50.0
2VLO_B	2B10_B	19.0	11.927	747.649	6.616933616504715	50.0
2VLQ_A	2B10_B	13.0	9.61583	4811.69	8.478803652741727	50.0
2VLQ_B	2B10_B	19.0	11.927	748.267	6.617759866153972	50.0
2WPT_A	2B10_B	15.0	10.3862	2956.54	7.991774944680608	40.0
2WPT_B	2B10_B	20.0	12.3122	686.512	6.53162370502612	50.0
3BK3_A	2B10_B	0.0	0.0	inf	inf	0.0
3BK3_B	2B10_B	22.0	13.0826	359.672	5.885192505025032	50.0
3BP8_A	2B10_B	16.0	10.7714	2182.01	7.688001749333935	37.5
3BP8_B	2B10_B	16.0	10.7714	2173.27	7.683988224723684	30.76923076923077
3BTD_A	2B10_B	26.0	14.6234	108.229	4.684249352681999	30.555555555555557
3BTD_B	2B10_B	18.0	11.5418	1265.47	7.143198873659145	20.0
3BTE_A	2B10_B	26.0	14.6234	108.229	4.684249352681999	30.555555555555557
3BTE_B	2B10_B	21.0	12.6974	446.961	6.102471342485065	23.333333333333332
3BTF_A	2B10_B	26.0	14.6234	108.229	4.684249352681999	30.555555555555557
3BTF_B	2B10_B	18.0	11.5418	1156.25	7.052937288826635	22.22222222222222
3BTG_A	2B10_B	26.0	14.6234	108.229	4.684249352681999	30.555555555555557
3BTG_B	2B10_B	17.0	11.1566	1304.09	7.173260758509846	22.22222222222222
3BTH_A	2B10_B	26.0	14.6234	104.179	4.6461105734996195	30.555555555555557
3BTH_B	2B10_B	18.0	11.5418	1110.73	7.012772735802009	22.22222222222222
3BTM_A	2B10_B	26.0	14.6234	108.229	4.684249352681999	30.555555555555557
3BTM_B	2B10_B	17.0	11.1566	1470.53	7.293378159010021	22.22222222222222
3BTQ_A	2B10_B	26.0	14.6234	108.229	4.684249352681999	30.555555555555557
3BTQ_B	2B10_B	18.0	11.5418	1066.99	6.972596879186607	20.0
3BTT_A	2B10_B	26.0	14.6234	108.229	4.684249352681999	30.555555555555557
3BTT_B	2B10_B	17.0	11.1566	1343.88	7.203316231382603	22.22222222222222
3BTW_A	2B10_B	26.0	14.6234	104.224	4.646542429093823	30.555555555555557
3BTW_B	2B10_B	18.0	11.5418	1133.27	7.032862538021725	22.22222222222222
3SGB_A	2B10_B	14.0	10.001	3269.6	8.092422932250068	60.0
3SGB_B	2B10_B	0.0	0.0	inf	inf	0.0
4CPA_A	2B10_B	16.0	10.7714	2201.43	7.696862428187904	22.5
4CPA_B	2B10_B	0.0	0.0	inf	inf	0.0
1A22_A	2B11_A	31.0	16.5494	84.434	4.435970164084108	32.0
1A22_B	2B11_A	38.0	19.2458	10.6021	2.3610520947037386	50.0
1A4Y_A	2B11_A	22.0	13.0826	1120.68	7.0216909229096265	33.33333333333333
1A4Y_B	2B11_A	17.0	11.1566	4580.96	8.429663862130655	42.857142857142854
1ACB_A	2B11_A	30.0	16.1642	116.685	4.759477996326847	57.14285714285714
1ACB_B	2B11_A	14.0	10.001	9306.6	9.13847910485876	33.33333333333333
1AK4_A	2B11_A	31.0	16.5494	79.2453	4.372548105005029	45.45454545454545
1AK4_B	2B11_A	21.0	12.6974	1240.14	7.122979555451799	18.367346938775512
1B2S_A	2B11_A	25.0	14.2382	410.26	6.016791105053991	44.44444444444444
1B2S_B	2B11_A	15.0	10.3862	7307.46	8.89665102314216	33.33333333333333
1B2U_A	2B11_A	25.0	14.2382	410.26	6.016791105053991	44.44444444444444
1B2U_B	2B11_A	15.0	10.3862	7108.26	8.86901276710866	33.33333333333333
1B3S_A	2B11_A	25.0	14.2382	421.759	6.044434060854585	44.44444444444444
1B3S_B	2B11_A	0.0	0.0	inf	inf	0.0
1BRS_A	2B11_A	25.0	14.2382	423.974	6.049672132597046	44.44444444444444
1BRS_B	2B11_A	15.0	10.3862	7864.56	8.970121869871507	33.33333333333333
1CSE_A	2B11_A	36.0	18.4754	19.361	2.9632607334070284	47.05882352941176
1CSE_B	2B11_A	14.0	10.001	9666.1	9.176380197892586	33.33333333333333
1CSO_A	2B11_A	24.0	13.853	609.9	6.413295009302411	66.66666666666666
1CSO_B	2B11_A	0.0	0.0	inf	inf	0.0
1CT0_A	2B11_A	24.0	13.853	609.9	6.413295009302411	66.66666666666666
1CT0_B	2B11_A	0.0	0.0	inf	inf	0.0
1CT2_A	2B11_A	24.0	13.853	609.9	6.413295009302411	66.66666666666666
1CT2_B	2B11_A	0.0	0.0	inf	inf	0.0
1CT4_A	2B11_A	24.0	13.853	609.9	6.413295009302411	66.66666666666666
1CT4_B	2B11_A	0.0	0.0	inf	inf	0.0
1E96_A	2B11_A	13.0	9.61583	12297.4	9.41714313690234	40.0
1E96_B	2B11_A	19.0	11.927	2444.63	7.801649061214193	36.84210526315789
1EAW_A	2B11_A	35.0	18.0902	25.5453	3.240453346695011	37.5
1EAW_B	2B11_A	16.0	10.7714	5594.63	8.629562488085671	33.33333333333333
1EFN_A	2B11_A	19.0	11.927	2185.92	7.689792071543485	38.46153846153847
1EFN_B	2B11_A	16.0	10.7714	5515.07	8.615239624263443	75.0
1EMV_A	2B11_A	24.0	13.853	595.081	6.388697530733958	23.4375
1EMV_B	2B11_A	27.0	15.0086	228.61	5.43201749493588	44.44444444444444
1F47_A	2B11_A	0.0	0.0	inf	inf	0.0
1F47_B	2B11_A	21.0	12.6974	1431.35	7.266373333857458	40.0
1FC2_A	2B11_A	22.0	13.0826	808.901	6.695676536269898	35.294117647058826
1FC2_B	2B11_A	23.0	13.4678	819.1	6.708206176521556	50.0
1FCC_A	2B11_A	23.0	13.4678	833.426	6.725544916005921	50.0
1FCC_B	2B11_A	30.0	16.1642	64.922	4.1731865493191185	62.5
1FFW_A	2B11_A	31.0	16.5494	81.85	4.404888303817144	60.0
1FFW_B	2B11_A	0.0	0.0	inf	inf	0.0
1FR2_A	2B11_A	20.0	12.3122	1554.22	7.348729091049056	30.0
1FR2_B	2B11_A	27.0	15.0086	232.815	5.450244146771258	44.44444444444444
1GC1_A	2B11_A	21.0	12.6974	1359.48	7.214857552673397	25.0
1GC1_B	2B11_A	24.0	13.853	677.233	6.518015379136682	35.294117647058826
1GL0_A	2B11_A	30.0	16.1642	115.66	4.750654852730072	44.44444444444444
1GL0_B	2B11_A	0.0	0.0	inf	inf	0.0
1GL1_A	2B11_A	30.0	16.1642	115.529	4.749521580697057	57.14285714285714
1GL1_B	2B11_A	0.0	0.0	inf	inf	0.0
1H9D_A	2B11_A	28.0	15.3938	182.885	5.208857540005219	60.0
1H9D_B	2B11_A	22.0	13.0826	1018.16	6.925752355683792	66.66666666666666
1HE8_A	2B11_A	34.0	17.705	39.9751	3.688256760280366	40.625
1HE8_B	2B11_A	23.0	13.4678	689.215	6.535553268781415	26.666666666666668
1IAR_A	2B11_A	27.0	15.0086	266.047	5.5836729849028774	25.0
1IAR_B	2B11_A	29.0	15.779	153.304	5.032422878166194	41.17647058823529
1JCK_A	2B11_A	24.0	13.853	561.415	6.330460382487831	24.561403508771928
1JCK_B	2B11_A	29.0	15.779	145.32	4.978938207353001	36.36363636363637
1JTG_A	2B11_A	24.0	13.853	591.147	6.382064717442147	30.0
1JTG_B	2B11_A	27.0	15.0086	247.737	5.5123676995831286	83.33333333333334
1KAC_A	2B11_A	27.0	15.0086	273.27	5.610460317424828	50.0
1KAC_B	2B11_A	30.0	16.1642	102.777	4.632561592580004	31.25
1KTZ_A	2B11_A	19.0	11.927	2153.69	7.674937929067553	75.0
1KTZ_B	2B11_A	25.0	14.2382	438.124	6.082501975332612	26.666666666666668
1LFD_A	2B11_A	31.0	16.5494	66.1829	4.192422121418565	62.5
1LFD_B	2B11_A	23.0	13.4678	714.818	6.572027964837269	26.666666666666668
1M9E_A	2B11_A	31.0	16.5494	78.4284	4.362186106659479	45.45454545454545
1M9E_B	2B11_A	23.0	13.4678	849.779	6.744976315678502	18.367346938775512
1MAH_A	2B11_A	27.0	15.0086	242.338	5.49033344590145	28.57142857142857
1MAH_B	2B11_A	14.0	10.001	9221.09	9.129248530821192	100.0
1P69_A	2B11_A	27.0	15.0086	261.338	5.565814588665718	50.0
1P69_B	2B11_A	30.0	16.1642	102.777	4.632561592580004	31.25
1P6A_A	2B11_A	27.0	15.0086	268.433	5.592601348359366	50.0
1P6A_B	2B11_A	30.0	16.1642	102.777	4.632561592580004	31.25
1PPF_A	2B11_A	31.0	16.5494	73.8723	4.302337926835009	27.083333333333332
1PPF_B	2B11_A	0.0	0.0	inf	inf	0.0
1R0R_A	2B11_A	36.0	18.4754	19.361	2.9632607334070284	47.05882352941176
1R0R_B	2B11_A	0.0	0.0	inf	inf	0.0
1S0W_A	2B11_A	23.0	13.4678	783.622	6.663926761225024	30.0
1S0W_B	2B11_A	27.0	15.0086	252.227	5.5303294756910955	83.33333333333334
1S1Q_A	2B11_A	19.0	11.927	2340.01	7.757910481846889	32.25806451612903
1S1Q_B	2B11_A	11.0	8.84543	26450.8	10.183041682575745	66.66666666666666
1SBB_A	2B11_A	24.0	13.853	561.415	6.330460382487831	24.561403508771928
1SBB_B	2B11_A	26.0	14.6234	354.815	5.871596526881109	28.947368421052634
1SBN_A	2B11_A	27.0	15.0086	280.913	5.638045012854201	24.0
1SBN_B	2B11_A	15.0	10.3862	8792.02	9.081599770876139	33.33333333333333
1SGD_A	2B11_A	24.0	13.853	609.9	6.413295009302411	66.66666666666666
1SGD_B	2B11_A	0.0	0.0	inf	inf	0.0
1SGE_A	2B11_A	24.0	13.853	609.9	6.413295009302411	66.66666666666666
1SGE_B	2B11_A	0.0	0.0	inf	inf	0.0
1SGN_A	2B11_A	24.0	13.853	609.9	6.413295009302411	66.66666666666666
1SGN_B	2B11_A	0.0	0.0	inf	inf	0.0
1SGP_A	2B11_A	24.0	13.853	609.9	6.413295009302411	66.66666666666666
1SGP_B	2B11_A	0.0	0.0	inf	inf	0.0
1SGQ_A	2B11_A	24.0	13.853	609.9	6.413295009302411	66.66666666666666
1SGQ_B	2B11_A	0.0	0.0	inf	inf	0.0
1SGY_A	2B11_A	24.0	13.853	609.9	6.413295009302411	66.66666666666666
1SGY_B	2B11_A	0.0	0.0	inf	inf	0.0
1SIB_A	2B11_A	27.0	15.0086	280.913	5.638045012854201	24.0
1SIB_B	2B11_A	15.0	10.3862	8709.04	9.072116845632014	33.33333333333333
1TM1_A	2B11_A	27.0	15.0086	274.133	5.613613390078744	24.0
1TM1_B	2B11_A	21.0	12.6974	1058.09	6.9642206749628945	20.408163265306122
1TM3_A	2B11_A	27.0	15.0086	274.133	5.613613390078744	24.0
1TM3_B	2B11_A	28.0	15.3938	141.278	4.950729580470058	22.448979591836736
1TM4_A	2B11_A	27.0	15.0086	274.133	5.613613390078744	24.0
1TM4_B	2B11_A	21.0	12.6974	1121.54	7.022458019842284	20.408163265306122
1TM5_A	2B11_A	27.0	15.0086	274.133	5.613613390078744	24.0
1TM5_B	2B11_A	22.0	13.0826	862.644	6.760002091491565	20.408163265306122
1TM7_A	2B11_A	27.0	15.0086	274.133	5.613613390078744	24.0
1TM7_B	2B11_A	21.0	12.6974	1247.76	7.12910522274357	20.408163265306122
1TMG_A	2B11_A	27.0	15.0086	274.133	5.613613390078744	24.0
1TMG_B	2B11_A	20.0	12.3122	1442.71	7.274278568375684	20.408163265306122
1TO1_A	2B11_A	27.0	15.0086	274.133	5.613613390078744	24.0
1TO1_B	2B11_A	18.0	11.5418	2803.22	7.9385240354198165	18.51851851851852
1UUZ_A	2B11_A	25.0	14.2382	427.855	6.058784353134449	41.66666666666667
1UUZ_B	2B11_A	27.0	15.0086	204.192	5.319060727685937	83.33333333333334
1X1X_A	2B11_A	25.0	14.2382	406.496	6.00757408884105	44.44444444444444
1X1X_B	2B11_A	15.0	10.3862	7938.49	8.979478359832953	33.33333333333333
1XD3_A	2B11_A	40.0	20.0162	6.51463	1.8740504169456618	21.875
1XD3_B	2B11_A	11.0	8.84543	25600.5	10.15036716152692	66.66666666666666
1Y1K_A	2B11_A	27.0	15.0086	274.133	5.613613390078744	24.0
1Y1K_B	2B11_A	21.0	12.6974	1058.09	6.9642206749628945	20.408163265306122
1Y33_A	2B11_A	27.0	15.0086	274.133	5.613613390078744	24.0
1Y33_B	2B11_A	21.0	12.6974	1058.09	6.9642206749628945	20.408163265306122
1Y34_A	2B11_A	27.0	15.0086	274.133	5.613613390078744	24.0
1Y34_B	2B11_A	18.0	11.5418	2803.22	7.9385240354198165	18.51851851851852
1Y3B_A	2B11_A	27.0	15.0086	274.133	5.613613390078744	24.0
1Y3B_B	2B11_A	18.0	11.5418	2803.22	7.9385240354198165	18.51851851851852
1Z7X_A	2B11_A	22.0	13.0826	1120.68	7.0216909229096265	33.33333333333333
1Z7X_B	2B11_A	0.0	0.0	inf	inf	0.0
2A9K_A	2B11_A	28.0	15.3938	206.203	5.328861120458596	24.615384615384617
2A9K_B	2B11_A	27.0	15.0086	256.054	5.545388359735376	39.130434782608695
2AJF_A	2B11_A	26.0	14.6234	409.699	6.015422743739498	40.0
2AJF_B	2B11_A	28.0	15.3938	176.165	5.171421055859492	28.57142857142857
2B0Z_A	2B11_A	1573.0	610.527	0.0	-inf	100.0
2B0Z_B	2B11_A	18.0	11.5418	3193.81	8.068969840468306	50.0
2B10_A	2B11_A	1573.0	610.527	0.0	-inf	100.0
2B10_B	2B11_A	19.0	11.927	2660.4	7.886231766410266	27.86885245901639
2B11_A	2B11_A	1573.0	610.527	0.0	-inf	100.0
2B11_B	2B11_A	20.0	12.3122	1683.61	7.4286955765319	40.0
2B12_A	2B11_A	1573.0	610.527	0.0	-inf	100.0
2B12_B	2B11_A	21.0	12.6974	1290.6	7.16286250550174	27.86885245901639
2B42_A	2B11_A	33.0	17.3198	52.7562	3.9656813009944387	38.46153846153847
2B42_B	2B11_A	23.0	13.4678	741.598	6.60880731737638	44.44444444444444
2BTF_A	2B11_A	26.0	14.6234	360.965	5.888781000724056	26.666666666666668
2BTF_B	2B11_A	13.0	9.61583	13025.6	9.474671930819714	40.0
2FTL_A	2B11_A	25.0	14.2382	459.302	6.129707945774695	30.0
2FTL_B	2B11_A	16.0	10.7714	5603.81	8.631202002528099	33.33333333333333
2G2U_A	2B11_A	33.0	17.3198	44.854	3.8034127707040972	38.88888888888889
2G2U_B	2B11_A	27.0	15.0086	247.737	5.5123676995831286	83.33333333333334
2G2W_A	2B11_A	27.0	15.0086	236.801	5.467220125973907	29.629629629629626
2G2W_B	2B11_A	27.0	15.0086	247.487	5.5113580553767205	83.33333333333334
2GYK_A	2B11_A	24.0	13.853	506.679	6.227877666981211	23.4375
2GYK_B	2B11_A	27.0	15.0086	226.15	5.421198495923853	44.44444444444444
2HLE_A	2B11_A	18.0	11.5418	3027.57	8.015515596547235	44.44444444444444
2HLE_B	2B11_A	40.0	20.0162	5.79293	1.7566382084923695	33.33333333333333
2HRK_A	2B11_A	32.0	16.9346	60.4457	4.1017454413628105	31.25
2HRK_B	2B11_A	16.0	10.7714	6284.54	8.745847928210576	40.0
2I26_A	2B11_A	32.0	16.9346	50.3528	3.9190542283432777	38.88888888888889
2I26_B	2B11_A	27.0	15.0086	204.192	5.319060727685937	83.33333333333334
2I9B_A	2B11_A	19.0	11.927	2320.92	7.749718937778638	20.454545454545457
2I9B_B	2B11_A	32.0	16.9346	71.5252	4.27004983515736	38.095238095238095
2J0T_A	2B11_A	36.0	18.4754	21.1817	3.0531376013526232	27.142857142857142
2J0T_B	2B11_A	24.0	13.853	523.216	6.2599943807151535	29.411764705882355
2J1K_A	2B11_A	22.0	13.0826	1039.39	6.946389281592905	17.543859649122805
2J1K_B	2B11_A	26.0	14.6234	305.38	5.721556902755365	44.0
2NU0_A	2B11_A	24.0	13.853	609.9	6.413295009302411	66.66666666666666
2NU0_B	2B11_A	0.0	0.0	inf	inf	0.0
2NU1_A	2B11_A	24.0	13.853	609.9	6.413295009302411	66.66666666666666
2NU1_B	2B11_A	0.0	0.0	inf	inf	0.0
2NU2_A	2B11_A	24.0	13.853	609.9	6.413295009302411	66.66666666666666
2NU2_B	2B11_A	0.0	0.0	inf	inf	0.0
2NU4_A	2B11_A	24.0	13.853	609.9	6.413295009302411	66.66666666666666
2NU4_B	2B11_A	0.0	0.0	inf	inf	0.0
2O3B_A	2B11_A	31.0	16.5494	92.7639	4.530057555487984	66.66666666666666
2O3B_B	2B11_A	26.0	14.6234	343.231	5.838403689874955	83.33333333333334
2OOB_A	2B11_A	24.0	13.853	459.194	6.129472778717902	31.25
2OOB_B	2B11_A	11.0	8.84543	26173.0	10.172483624032427	66.66666666666666
2PCB_A	2B11_A	1562.0	606.29	0.0	-inf	99.31972789115646
2PCB_B	2B11_A	23.0	13.4678	732.058	6.595859745795065	29.72972972972973
2PCC_A	2B11_A	1562.0	606.29	0.0	-inf	99.31972789115646
2PCC_B	2B11_A	21.0	12.6974	1376.17	7.227059557373675	32.432432432432435
2SGP_A	2B11_A	24.0	13.853	609.9	6.413295009302411	66.66666666666666
2SGP_B	2B11_A	13.0	9.61583	13466.3	9.507945547187678	66.66666666666666
2SGQ_A	2B11_A	24.0	13.853	609.9	6.413295009302411	66.66666666666666
2SGQ_B	2B11_A	0.0	0.0	inf	inf	0.0
2SIC_A	2B11_A	27.0	15.0086	280.913	5.638045012854201	24.0
2SIC_B	2B11_A	29.0	15.779	109.382	4.694846342629866	37.5
2VLN_A	2B11_A	23.0	13.4678	623.938	6.436051004458639	23.4375
2VLN_B	2B11_A	27.0	15.0086	225.594	5.41873692352555	44.44444444444444
2VLO_A	2B11_A	25.0	14.2382	372.51	5.920263883096861	23.4375
2VLO_B	2B11_A	27.0	15.0086	224.857	5.415464644597818	44.44444444444444
2VLQ_A	2B11_A	25.0	14.2382	386.303	5.956622035627066	23.52941176470588
2VLQ_B	2B11_A	27.0	15.0086	223.55	5.40963510267999	44.44444444444444
2WPT_A	2B11_A	26.0	14.6234	264.448	5.577644634617064	25.925925925925924
2WPT_B	2B11_A	27.0	15.0086	214.56	5.368589419533368	44.44444444444444
3BK3_A	2B11_A	23.0	13.4678	752.608	6.623544507919476	50.0
3BK3_B	2B11_A	25.0	14.2382	389.534	5.96495115290036	35.714285714285715
3BP8_A	2B11_A	48.0	23.0978	0.662484	-0.4117588723567948	40.909090909090914
3BP8_B	2B11_A	0.0	0.0	inf	inf	0.0
3BTD_A	2B11_A	25.0	14.2382	480.294	6.174398416400371	30.0
3BTD_B	2B11_A	16.0	10.7714	5594.63	8.629562488085671	33.33333333333333
3BTE_A	2B11_A	25.0	14.2382	480.294	6.174398416400371	30.0
3BTE_B	2B11_A	16.0	10.7714	5594.63	8.629562488085671	33.33333333333333
3BTF_A	2B11_A	25.0	14.2382	480.294	6.174398416400371	30.0
3BTF_B	2B11_A	16.0	10.7714	5594.63	8.629562488085671	33.33333333333333
3BTG_A	2B11_A	25.0	14.2382	480.294	6.174398416400371	30.0
3BTG_B	2B11_A	28.0	15.3938	112.953	4.726971802986257	71.42857142857143
3BTH_A	2B11_A	25.0	14.2382	463.184	6.138124383347851	30.0
3BTH_B	2B11_A	16.0	10.7714	5594.63	8.629562488085671	33.33333333333333
3BTM_A	2B11_A	25.0	14.2382	480.294	6.174398416400371	30.0
3BTM_B	2B11_A	16.0	10.7714	5594.63	8.629562488085671	33.33333333333333
3BTQ_A	2B11_A	25.0	14.2382	480.294	6.174398416400371	30.0
3BTQ_B	2B11_A	16.0	10.7714	5594.63	8.629562488085671	33.33333333333333
3BTT_A	2B11_A	25.0	14.2382	480.294	6.174398416400371	30.0
3BTT_B	2B11_A	16.0	10.7714	5594.63	8.629562488085671	33.33333333333333
3BTW_A	2B11_A	25.0	14.2382	459.302	6.129707945774695	30.0
3BTW_B	2B11_A	16.0	10.7714	5594.63	8.629562488085671	33.33333333333333
3SGB_A	2B11_A	24.0	13.853	609.9	6.413295009302411	66.66666666666666
3SGB_B	2B11_A	0.0	0.0	inf	inf	0.0
4CPA_A	2B11_A	34.0	17.705	38.0727	3.6394974898653762	24.242424242424242
4CPA_B	2B11_A	27.0	15.0086	131.25	4.877103901471733	26.666666666666668
1A22_A	2B11_B	29.0	15.779	37.9647	3.6366567806189622	33.33333333333333
1A22_B	2B11_B	17.0	11.1566	1466.33	7.290517959434107	26.666666666666668
1A4Y_A	2B11_B	0.0	0.0	inf	inf	0.0
1A4Y_B	2B11_B	0.0	0.0	inf	inf	0.0
1ACB_A	2B11_B	0.0	0.0	inf	inf	0.0
1ACB_B	2B11_B	21.0	12.6974	373.643	5.923300796091353	50.0
1AK4_A	2B11_B	0.0	0.0	inf	inf	0.0
1AK4_B	2B11_B	27.0	15.0086	87.4901	4.47152564410529	25.0
1B2S_A	2B11_B	19.0	11.927	919.933	6.824300841304181	31.25
1B2S_B	2B11_B	17.0	11.1566	1648.2	7.407439062329283	55.55555555555556
1B2U_A	2B11_B	19.0	11.927	919.933	6.824300841304181	31.25
1B2U_B	2B11_B	17.0	11.1566	1601.52	7.3787084572634605	41.66666666666667
1B3S_A	2B11_B	20.0	12.3122	711.775	6.567761850233948	31.25
1B3S_B	2B11_B	17.0	11.1566	1632.49	7.397861735557552	55.55555555555556
1BRS_A	2B11_B	19.0	11.927	884.734	6.785287034857474	31.25
1BRS_B	2B11_B	17.0	11.1566	1662.76	7.416234151279658	55.55555555555556
1CSE_A	2B11_B	27.0	15.0086	71.197	4.265450682698773	47.05882352941176
1CSE_B	2B11_B	21.0	12.6974	366.197	5.903171439962179	50.0
1CSO_A	2B11_B	14.0	10.001	3299.84	8.10162926143066	60.0
1CSO_B	2B11_B	0.0	0.0	inf	inf	0.0
1CT0_A	2B11_B	14.0	10.001	3299.84	8.10162926143066	60.0
1CT0_B	2B11_B	0.0	0.0	inf	inf	0.0
1CT2_A	2B11_B	14.0	10.001	3299.84	8.10162926143066	60.0
1CT2_B	2B11_B	0.0	0.0	inf	inf	0.0
1CT4_A	2B11_B	14.0	10.001	3299.84	8.10162926143066	60.0
1CT4_B	2B11_B	0.0	0.0	inf	inf	0.0
1E96_A	2B11_B	23.0	13.4678	245.65	5.503907758614657	33.33333333333333
1E96_B	2B11_B	11.0	8.84543	9230.92	9.130313997502592	66.66666666666666
1EAW_A	2B11_B	22.0	13.0826	340.605	5.83072344809735	50.0
1EAW_B	2B11_B	21.0	12.6974	383.527	5.949410022501152	18.181818181818183
1EFN_A	2B11_B	0.0	0.0	inf	inf	0.0
1EFN_B	2B11_B	20.0	12.3122	708.918	6.563739863990159	50.0
1EMV_A	2B11_B	13.0	9.61583	4503.27	8.41255907853069	50.0
1EMV_B	2B11_B	20.0	12.3122	686.61	6.5317664454383575	50.0
1F47_A	2B11_B	0.0	0.0	inf	inf	0.0
1F47_B	2B11_B	36.0	18.4754	4.54118	1.5131868901762848	36.0
1FC2_A	2B11_B	0.0	0.0	inf	inf	0.0
1FC2_B	2B11_B	0.0	0.0	inf	inf	0.0
1FCC_A	2B11_B	0.0	0.0	inf	inf	0.0
1FCC_B	2B11_B	0.0	0.0	inf	inf	0.0
1FFW_A	2B11_B	26.0	14.6234	107.736	4.679683790147741	31.25
1FFW_B	2B11_B	0.0	0.0	inf	inf	0.0
1FR2_A	2B11_B	14.0	10.001	4460.46	8.4030071787091	50.0
1FR2_B	2B11_B	20.0	12.3122	693.108	6.541185831203308	50.0
1GC1_A	2B11_B	21.0	12.6974	559.347	6.326770031910361	28.947368421052634
1GC1_B	2B11_B	26.0	14.6234	110.984	4.709386046778424	28.125
1GL0_A	2B11_B	22.0	13.0826	322.243	5.775305919318043	80.0
1GL0_B	2B11_B	11.0	8.84543	10236.0	9.23366619727968	50.0
1GL1_A	2B11_B	0.0	0.0	inf	inf	0.0
1GL1_B	2B11_B	0.0	0.0	inf	inf	0.0
1H9D_A	2B11_B	21.0	12.6974	459.933	6.13108082670092	50.0
1H9D_B	2B11_B	0.0	0.0	inf	inf	0.0
1HE8_A	2B11_B	24.0	13.853	180.133	5.193695466935097	38.46153846153847
1HE8_B	2B11_B	17.0	11.1566	1728.66	7.455101820886234	28.57142857142857
1IAR_A	2B11_B	22.0	13.0826	328.256	5.793793791766803	27.77777777777778
1IAR_B	2B11_B	31.0	16.5494	24.1793	3.185496895222522	22.448979591836736
1JCK_A	2B11_B	24.0	13.853	181.411	5.200765175313321	55.55555555555556
1JCK_B	2B11_B	12.0	9.23063	6065.28	8.710335986841775	66.66666666666666
1JTG_A	2B11_B	27.0	15.0086	78.5533	4.363777375276844	38.46153846153847
1JTG_B	2B11_B	25.0	14.2382	130.026	4.867734430458249	30.76923076923077
1KAC_A	2B11_B	15.0	10.3862	2770.12	7.926645919542683	33.33333333333333
1KAC_B	2B11_B	0.0	0.0	inf	inf	0.0
1KTZ_A	2B11_B	13.0	9.61583	5200.11	8.556435058191934	66.66666666666666
1KTZ_B	2B11_B	0.0	0.0	inf	inf	0.0
1LFD_A	2B11_B	0.0	0.0	inf	inf	0.0
1LFD_B	2B11_B	17.0	11.1566	1650.48	7.40882143367969	28.57142857142857
1M9E_A	2B11_B	0.0	0.0	inf	inf	0.0
1M9E_B	2B11_B	26.0	14.6234	88.9679	4.488275630516269	25.0
1MAH_A	2B11_B	27.0	15.0086	96.7461	4.572090021019899	27.027027027027028
1MAH_B	2B11_B	21.0	12.6974	371.208	5.916762552403949	35.714285714285715
1P69_A	2B11_B	15.0	10.3862	2526.25	7.834491268717831	33.33333333333333
1P69_B	2B11_B	0.0	0.0	inf	inf	0.0
1P6A_A	2B11_B	15.0	10.3862	2900.7	7.9727073661576116	33.33333333333333
1P6A_B	2B11_B	0.0	0.0	inf	inf	0.0
1PPF_A	2B11_B	28.0	15.3938	61.0816	4.112210675161241	29.03225806451613
1PPF_B	2B11_B	0.0	0.0	inf	inf	0.0
1R0R_A	2B11_B	27.0	15.0086	71.197	4.265450682698773	47.05882352941176
1R0R_B	2B11_B	0.0	0.0	inf	inf	0.0
1S0W_A	2B11_B	27.0	15.0086	77.1324	4.345523425758967	38.46153846153847
1S0W_B	2B11_B	26.0	14.6234	90.8791	4.5095300517547905	43.75
1S1Q_A	2B11_B	13.0	9.61583	4989.36	8.515062924006969	50.0
1S1Q_B	2B11_B	0.0	0.0	inf	inf	0.0
1SBB_A	2B11_B	24.0	13.853	181.411	5.200765175313321	55.55555555555556
